"Institution.Source","Catalog.Number","Number.of.specimens","Family","Scientific.name","Locality","County","Latitude","Longitude","State","Date.Collected","Field.Locality.number","Collectors"
"NCSM","13033","1","Ictaluridae","Noturus insignis","Rocky River, SSR 1010 [Goldston-Pittsboro Road], 5.5 air miles SW center Pittsboro","Chatham",35.6594,-79.24060059,"North Carolina","25-May-84","FISH3-0209","Gerald B. Pottern, R Brady and L Field"
"NCSM","24460","2","Ictaluridae","Ameiurus natalis","Stone Creek, off SR 1138 [Creek Bridge Road], [ca. 14.7 kilometers ESE center Benson]","Johnston",35.33559,-78.39674377,"North Carolina","25-May-95","DWQ-95-55","Vince P. Schneider, Dave L. Penrose, Nancy Guthrie, Lawrence E. Eaton"
"NCSM","24475","3","Ictaluridae","Noturus gyrinus","Black Creek of SR 1330 [Raleigh Road], 5.0 air miles NW Four Oaks","Johnston",35.47333,-78.51166534,"North Carolina","25-May-95","DWQ-95-57","Vince P. Schneider, Dave Lenat, Nancy Guthrie, Lawrence E. Eaton"
"NCSM","34553","1","Ictaluridae","Noturus gyrinus","Toisnot Swamp at NC 222, [ca. 10.3 air miles SE center Wilson]","Wilson",35.61195,-77.80527496,"North Carolina","25-May-00","DWQ-2000-36","Bryn H. Tracy, Mark Hale, Neil Medlin, Lawrence E. Eaton"
"NCSM","68080","1","Ictaluridae","Ameiurus natalis","Middle Swamp, off of Middle Swamp Road (SR 1318), [ca. 23.0-22.9 air miles NE center Ahoskie]","Gates",36.48978,-76.65773773,"North Carolina","25-May-11","TRB-110525.3","TR Black, JV Loftis"
"NCSM","68078","1","Ictaluridae","Ameiurus nebulosus","Middle Swamp, off of Middle Swamp Road (SR 1318), [ca. 23.0-22.9 air miles NE center Ahoskie]","Gates",36.48978,-76.65773773,"North Carolina","25-May-11","TRB-110525.3","TR Black, JV Loftis"
"NCSM","69238","2","Ictaluridae","Ameiurus platycephalus","North Second Creek at SR 1526 [Sherrills Ford Road], [ca. 7.9 air miles WNW center Salisbury]","Rowan",35.69699,-80.61172485,"North Carolina","25-May-11","DWQ-2011-18","Bryn H. Tracy, J. Michael Fisk, Patrick Mitchell, Mike Walters"
"NCSM","24940","7","Ictaluridae","Noturus gyrinus","Royal Oak Swamp at NC 211 [Green Swamp Road], 1.3 air miles NNW Supply, [ca. 7.3 air miles NE center Shallotte]","Brunswick",34.0328,-78.28029633,"North Carolina","25-Nov-84","FCR-84-30","Fred C. Rohde and Rudolf G. Arndt"
"NCSM","24941","13","Ictaluridae","Noturus insignis","Royal Oak Swamp at NC 211 [Green Swamp Road], 1.3 air miles NNW Supply, [ca. 7.3 air miles NE center Shallotte]","Brunswick",34.0328,-78.28029633,"North Carolina","25-Nov-84","FCR-84-30","Fred C. Rohde and Rudolf G. Arndt"
"NCSM","66734","1","Ictaluridae","Noturus insignis","Tributary to Chock Fork at SR 1606 [Fox Road], ca. 1.1 miles SE junction with US 1, ca. 7.0 [air] miles [ENE center] Rockingham","Richmond",34.95575,-79.65176392,"North Carolina","25-Nov-88","RGA-88-61","Rudolf G. Arndt and Fred C. Rohde"
"NCSM","84842","1","Ictaluridae","Ictalurus punctatus","Smith Creek, I-40 overpass, [ca. 8.9 kilometers NE center Wilmington]","New Hanover",34.27526,-77.86824799,"North Carolina","25-Nov-96","FISH8-1435","Paul Grimshaw, B. Thompson, John Bichy"
"NCSM","11306","1","Ictaluridae","Noturus insignis","South River, near Garland, [ca. 14.7 air miles SSW center Clinton], [no further locality data available]","Bladen-Sampson",34.8136,-78.45149994,"North Carolina","25-Oct-84","FISH3-0094","Vince P. Schneider, et al."
"NCSM","99911","1","Ictaluridae","Ameiurus nebulosus","Cedar Cliff Lake, [ca.11.1 kilometers SE Cullowhee]","Jackson",35.24722,-83.08589935,"North Carolina","25-Oct-89","WCU-BIOL672-13-89","Jerry West, Biol 672 Class"
