"Institution.Source","Catalog.Number","Number.of.specimens","Family","Scientific.name","Locality","County","Latitude","Longitude","State","Date.Collected","Field.Locality.number","Collectors","...14"
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.332,-77.98,"NC","040504","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.332,-77.98,"NC","040614","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.332,-77.98,"NC","041215","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.332,-77.98,"NC","050214","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.332,-77.98,"NC","050314","1902030100",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.332,-77.98,"NC","050415","1902030100",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.332,-77.98,"NC","050608","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.332,-77.98,"NC","050720","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.332,-77.98,"NC","050928","1902030100",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.332,-77.98,"NC","051116","1902030100",,
"NCDMF",,13,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.332,-77.98,"NC","060123","1902030100",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.332,-77.98,"NC","060208","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.332,-77.98,"NC","060510","1902030100",,
"NCDMF",,7,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.332,-77.98,"NC","070511","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.33778,-77.98139,"NC","030717","1902030100",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.33778,-77.98139,"NC","040223","1902030100",,
"NCDMF",,22,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.33778,-77.98139,"NC","040311","1902030100",,
"NCDMF",,22,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.33778,-77.98139,"NC","040402","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.33778,-77.98139,"NC","040614","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.33778,-77.98139,"NC","040708","1902030100",,
"NCDMF",,59,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.33778,-77.98139,"NC","050217","1902030100",,
"NCDMF",,30,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.33778,-77.98139,"NC","050309","1902030100",,
"NCDMF",,9,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.33778,-77.98139,"NC","050404","1902030100",,
"NCDMF",,23,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.33778,-77.98139,"NC","050502","1902030100",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.33778,-77.98139,"NC","051109","1902030100",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.33778,-77.98139,"NC","060301","1902030100",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.33778,-77.98139,"NC","060506","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.33778,-77.98139,"NC","060601","1902030100",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.33778,-77.98139,"NC","060815","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.33778,-77.98139,"NC","061010","1902030100",,
"NCDMF",,20,"Paralichthyidae","Paralichthys lethostigma","NE42, SMITH CREEK TO LANE FERRY",,34.33778,-77.98139,"NC","070312","1902030100",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.33806,-78.04722,"NC","030718","1902040104",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.33806,-78.04722,"NC","040426","1902040104",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.33806,-78.04722,"NC","040524","1902040104",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.33806,-78.04722,"NC","040617","1902040104",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.33806,-78.04722,"NC","040716","1902040104",,
"NCDMF",,6,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.33806,-78.04722,"NC","040809","1902040104",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.33806,-78.04722,"NC","040922","1902040104",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.33806,-78.04722,"NC","041222","1902040104",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.33806,-78.04722,"NC","050607","1902040104",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.33806,-78.04722,"NC","050705","1902040104",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.33806,-78.04722,"NC","050812","1902040104",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.33806,-78.04722,"NC","050816","1902040104",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.33806,-78.04722,"NC","051013","1902040104",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.33806,-78.04722,"NC","060502","1902040104",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","020213","1902040104",,
"NCDMF",,5,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","020314","1902040104",,
"NCDMF",,21,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","020411","1902040104",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","020506","1902040104",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","020909","1902040104",,
"NCDMF",,14,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","030211","1902040104",,
"NCDMF",,18,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","030319","1902040104",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","030421","1902040104",,
"NCDMF",,18,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","030507","1902040104",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","030703","1902040104",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","030903","1902040104",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","040204","1902040104",,
"NCDMF",,123,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","040324","1902040104",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","040517","1902040104",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","041110","1902040104",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","050125","1902040104",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","050207","1902040104",,
"NCDMF",,6,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","050302","1902040104",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","050421","1902040104",,
"NCDMF",,14,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","060309","1902040104",,
"NCDMF",,11,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","060417","1902040104",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","060524","1902040104",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","060710","1902040104",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","070327","1902040104",,
"NCDMF",,23,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","070417","1902040104",,
"NCDMF",,8,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","070523","1902040104",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","UCF3, MOUTH BLACK RIVER",,34.341,-78.046,"NC","070621","1902040104",,
"NCDMF",,6,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.367,-78.14,"NC","020314","1902000000",,
"NCDMF",,15,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.367,-78.14,"NC","020411","1902000000",,
"NCDMF",,7,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.367,-78.14,"NC","020506","1902000000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.367,-78.14,"NC","020607","1902000000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.367,-78.14,"NC","020819","1902000000",,
"NCDMF",,11,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.367,-78.14,"NC","030522","1902000000",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.367,-78.14,"NC","030703","1902000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.367,-78.14,"NC","031211","1902000000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.367,-78.14,"NC","040324","1902000000",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.367,-78.14,"NC","040420","1902000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.367,-78.14,"NC","040525","1902000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.367,-78.14,"NC","040607","1902000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.367,-78.14,"NC","041206","1902000000",,
"NCDMF",,6,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.367,-78.14,"NC","060626","1902000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.367,-78.14,"NC","070215","1902000000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.367,-78.14,"NC","070522","1902000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.3675,-77.93333,"NC","040402","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.3675,-77.93333,"NC","040510","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.3675,-77.93333,"NC","060424","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.3675,-77.93333,"NC","060503","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.3675,-78.12972,"NC","030724","1902000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.3675,-78.12972,"NC","031027","1902000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.3675,-78.12972,"NC","040608","1902000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.3675,-78.12972,"NC","040618","1902000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.3675,-78.12972,"NC","040721","1902000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.3675,-78.12972,"NC","040806","1902000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.3675,-78.12972,"NC","040825","1902000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.3675,-78.12972,"NC","040929","1902000000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.3675,-78.12972,"NC","041018","1902000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.3675,-78.12972,"NC","041207","1902000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.3675,-78.12972,"NC","050510","1902000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.3675,-78.12972,"NC","050614","1902000000",,
"NCDMF",,5,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.3675,-78.12972,"NC","050711","1902000000",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.3675,-78.12972,"NC","060504","1902000000",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.3675,-78.12972,"NC","060710","1902000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.3675,-78.12972,"NC","060912","1902000000",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","UCF5, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.3675,-78.12972,"NC","061003","1902000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","020109","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","020208","1902030100",,
"NCDMF",,53,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","020307","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","020604","1902030100",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","021114","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","021202","1902030100",,
"NCDMF",,152,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","030204","1902030100",,
"NCDMF",,162,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","030312","1902030100",,
"NCDMF",,84,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","030402","1902030100",,
"NCDMF",,8,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","030508","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","030707","1902030100",,
"NCDMF",,5,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","030818","1902030100",,
"NCDMF",,31,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","040127","1902030100",,
"NCDMF",,24,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","040218","1902030100",,
"NCDMF",,13,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","040406","1902030100",,
"NCDMF",,8,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","040504","1902030100",,
"NCDMF",,3,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","040610","1902030100",,
"NCDMF",,12,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","050124","1902030100",,
"NCDMF",,28,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","050209","1902030100",,
"NCDMF",,57,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","050310","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","050407","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","050519","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","060103","1902030100",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","060306","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","060517","1902030100",,
"NCDMF",,14,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","070221","1902030100",,
"NCDMF",,23,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","070308","1902030100",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","NE43, SMITH CREEK TO LANE FERRY",,34.368,-77.932,"NC","070415","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF7, BELOW HWY 210",,34.37333,-78.07833,"NC","020731","1902040100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF7, BELOW HWY 210",,34.37333,-78.07833,"NC","040429","1902040100",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","UCF7, BELOW HWY 210",,34.37333,-78.07833,"NC","050708","1902040100",,
"NCDMF",,5,"Paralichthyidae","Paralichthys lethostigma","NE44, SMITH CREEK TO LANE FERRY",,34.37583,-77.86389,"NC","020709","1902030100",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","NE44, SMITH CREEK TO LANE FERRY",,34.37583,-77.86389,"NC","020809","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE44, SMITH CREEK TO LANE FERRY",,34.37583,-77.86389,"NC","021202","1902030100",,
"NCDMF",,14,"Paralichthyidae","Paralichthys lethostigma","NE44, SMITH CREEK TO LANE FERRY",,34.37583,-77.86389,"NC","030317","1902030100",,
"NCDMF",,6,"Paralichthyidae","Paralichthys lethostigma","NE44, SMITH CREEK TO LANE FERRY",,34.37583,-77.86389,"NC","030513","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","NE44, SMITH CREEK TO LANE FERRY",,34.37583,-77.86389,"NC","040726","1902030100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF7, BELOW HWY 210",,34.3775,-78.07556,"NC","020820","1902040100",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF7, BELOW HWY 210",,34.3775,-78.07556,"NC","030113","1902040100",,
"NCDMF",,26,"Paralichthyidae","Paralichthys lethostigma","UCF7, BELOW HWY 210",,34.3775,-78.07556,"NC","030218","1902040100",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","UCF7, BELOW HWY 210",,34.3775,-78.07556,"NC","030324","1902040100",,
"NCDMF",,4,"Paralichthyidae","Paralichthys lethostigma","UCF7, BELOW HWY 210",,34.3775,-78.07556,"NC","030423","1902040100",,
"NCDMF",,21,"Paralichthyidae","Paralichthys lethostigma","UCF7, BELOW HWY 210",,34.3775,-78.07556,"NC","030521","1902040100",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","UCF6, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.404,-78.272,"NC","020213","1902000000",,
"NCDMF",,2,"Paralichthyidae","Paralichthys lethostigma","UCF6, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.404,-78.272,"NC","020506","1902000000",,
"NCDMF",,5,"Paralichthyidae","Paralichthys lethostigma","UCF6, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.404,-78.272,"NC","020607","1902000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF6, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.404,-78.272,"NC","060626","1902000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF6, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.404,-78.272,"NC","060801","1902000000",,
"NCDMF",,1,"Paralichthyidae","Paralichthys lethostigma","UCF6, CAPE FEAR RIVER, WILMINGTON AND ABOVE",,34.404,-78.272,"NC","070621","1902000000",,
