"Institution.Source","Catalog.Number","Number.of.specimens","Family","Scientific.name","Locality","County","Latitude","Longitude","State","Date.Collected","Field.Locality.number","Collectors","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35"
"NCDMF",,"3","Lepisosteidae","Lepisosteus osseus","BATH CREEK","",35.45333,-76.82333,"NC","110623","528120000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"4","Lepisosteidae","Lepisosteus osseus","BATH CREEK","",35.45556,-76.82361,"NC","110623","528120000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"3","Lepisosteidae","Lepisosteus osseus","SOUTHWEST CREEK","",34.69444,-77.42111,"NC","110627","1201030200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","GUM PT./GARRISON PT. TO MOUTH","",35.36083,-76.64583,"NC","110628","528000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"3","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",34.98083,-76.93889,"NC","110628","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"62","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.06,-77.00361,"NC","110630","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"5","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.06028,-77.00583,"NC","110630","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","DRNT/PNGO PT-SNDY/OFLD","",35.49722,-76.62028,"NC","110707","528060002","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"6","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.02639,-76.98278,"NC","110707","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"18","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.02694,-76.98306,"NC","110707","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","38, PERQUIMANS RIVER","",36.188,-76.458,"NC","110707","205000000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.00917,-76.88333,"NC","110712","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"8","Lepisosteidae","Lepisosteus osseus","CHOCOWINITY BAY","",35.50028,-77.04028,"NC","110719","528230000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"3","Lepisosteidae","Lepisosteus osseus","CHOCOWINITY BAY","",35.50056,-77.04167,"NC","110719","528230000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","ABOVE NEW BERN","",35.08333,-77.02139,"NC","110719","535000300","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"7","Lepisosteidae","Lepisosteus osseus","ABOVE NEW BERN","",35.08361,-77.0225,"NC","110719","535000300","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",34.96889,-76.92,"NC","110721","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","WALLACE CREEK","",34.67389,-77.36722,"NC","110721","1201020301","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","GOOSE CREEK","",35.41361,-76.66,"NC","110726","528400000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",34.94861,-76.87306,"NC","110726","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"9","Lepisosteidae","Lepisosteus osseus","BLOUNTS BAY","",35.44417,-76.94694,"NC","110728","528290000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","UPSTREAM OF MAULS PT/RAGGED PT","",35.52389,-77.02444,"NC","110802","528000300","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"23","Lepisosteidae","Lepisosteus osseus","UPSTREAM OF MAULS PT/RAGGED PT","",35.52556,-77.03028,"NC","110802","528000300","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"11","Lepisosteidae","Lepisosteus osseus","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.45778,-76.89833,"NC","110804","528000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"3","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",34.95028,-76.88972,"NC","110804","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"3","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",34.95444,-76.89333,"NC","110804","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"13","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",34.97139,-76.93167,"NC","110809","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"38","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",34.97278,-76.93083,"NC","110809","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"7","Lepisosteidae","Lepisosteus osseus","UPSTREAM DRNT/PUNGO PT","",35.53667,-76.57889,"NC","110811","528060003","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"10","Lepisosteidae","Lepisosteus osseus","UPSTREAM DRNT/PUNGO PT","",35.53972,-76.58194,"NC","110811","528060003","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"5","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.06722,-76.98806,"NC","110811","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"51","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.06944,-76.98861,"NC","110811","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"6","Lepisosteidae","Lepisosteus osseus","UPSTREAM OF MAULS PT/RAGGED PT","",35.49778,-76.99778,"NC","110816","528000300","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","NORTH OF SNOW’S CUT","",34.12778,-77.95306,"NC","110816","1901030200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","WHITE PERCH BAY","",35.37389,-76.40528,"NC","110817","524000000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.44833,-76.83222,"NC","110817","528000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.44944,-76.82556,"NC","110817","528000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"7","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.01667,-76.89861,"NC","110818","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"5","Lepisosteidae","Lepisosteus osseus","GUM PT./GARRISON PT. TO MOUTH","",35.34333,-76.63972,"NC","110823","528000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"10","Lepisosteidae","Lepisosteus osseus","GUM PT./GARRISON PT. TO MOUTH","",35.34778,-76.63889,"NC","110823","528000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"3","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.02972,-76.92556,"NC","110823","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"10","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.02972,-76.92694,"NC","110823","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","SOUTHWEST CREEK","",34.68944,-77.425,"NC","110823","1201030200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","MOUTH TO CHERRY PT/WILKINSON PT.","",35.06611,-76.98833,"NC","110824","535000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.05,-76.98611,"NC","110824","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","UPSTREAM DRNT/PUNGO PT","",35.50889,-76.58361,"NC","110825","528060003","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"4","Lepisosteidae","Lepisosteus osseus","UPSTREAM DRNT/PUNGO PT","",35.51167,-76.58333,"NC","110825","528060003","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"3","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.06,-77.00556,"NC","110901","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"32","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.06306,-77.00694,"NC","110901","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"15","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.02833,-76.9825,"NC","110906","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"5","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.03194,-76.96667,"NC","110906","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"33","Lepisosteidae","Lepisosteus osseus","UPSTREAM DRNT/PUNGO PT","",35.54333,-76.58722,"NC","110907","528060003","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"6","Lepisosteidae","Lepisosteus osseus","UPSTREAM DRNT/PUNGO PT","",35.54528,-76.58722,"NC","110907","528060003","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"47","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.00972,-76.88889,"NC","110907","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"4","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.01306,-76.88528,"NC","110907","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","6, BULL BAY","",35.962,-76.351,"NC","110907","213000000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","FARNELL BAY","",34.63472,-77.34972,"NC","110908","1201020200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","FARNELL BAY","",34.63694,-77.34056,"NC","110908","1201020200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","139, ROANOKE R. TO US17 BR.","",35.992,-76.675,"NC","110908","200020000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","SOUTH OF SNOW’S CUT","",33.99306,-77.93444,"NC","110912","1901030100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","29, LITTLE RIVER","",36.167,-76.25,"NC","110912","204000000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"11","Lepisosteidae","Lepisosteus osseus","DAWSON CREEK","",34.995,-76.75667,"NC","110913","535090000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","DAWSON CREEK","",34.99639,-76.75861,"NC","110913","535090000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","E. OF BLUFF TO LONG SH./RODAN.","",35.36361,-76.095,"NC","110914","500170100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.42639,-76.86222,"NC","110914","528000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.03278,-76.98667,"NC","110914","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"78","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.03306,-76.98361,"NC","110914","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","UPSTREAM OF MAULS PT/RAGGED PT","",35.52028,-77.02222,"NC","110920","528000300","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"14","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",34.96083,-76.90583,"NC","110920","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"6","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",34.96611,-76.90194,"NC","110920","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","UPSTREAM DRNT/PUNGO PT","",35.53667,-76.57806,"NC","110921","528060003","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",34.94917,-76.89139,"NC","110927","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"13","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",34.95194,-76.88861,"NC","110927","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"3","Lepisosteidae","Lepisosteus osseus","E. OF BLUFF TO LONG SH./RODAN.","",35.36139,-76.09611,"NC","110928","500170100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"8","Lepisosteidae","Lepisosteus osseus","E. OF BLUFF TO LONG SH./RODAN.","",35.36278,-76.09583,"NC","110928","500170100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.43972,-76.91194,"NC","110928","528000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","158, PASQUOTANK RIVER","",36.171,-76,"NC","110928","202000000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","MOUTH TO CHERRY PT/WILKINSON PT.","",34.96972,-76.75944,"NC","110929","535000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","NORTH OF SNOW’S CUT","",34.13861,-77.95722,"NC","110929","1901030200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","MOUTH TO CHERRY PT/WILKINSON PT.","",35.00583,-76.71,"NC","111004","535000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","SOUTH OF SNOW’S CUT","",33.99806,-77.93167,"NC","111005","1901030100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","29, LITTLE RIVER","",36.167,-76.25,"NC","111010","204000000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.42778,-76.85194,"NC","111011","528000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"3","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.055,-76.95917,"NC","111011","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","OW11, MT GLD L./HARR.L.-COLER./CHOW.B.","",36.125,-76.734,"NC","111011","208000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.06528,-76.98806,"NC","111012","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"3","Lepisosteidae","Lepisosteus osseus","NORTHEAST CREEK","",34.72306,-77.37806,"NC","111012","1201030300","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"19","Lepisosteidae","Lepisosteus osseus","UPSTREAM OF MAULS PT/RAGGED PT","",35.475,-76.98778,"NC","111013","528000300","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","MOUTH TO CHERRY PT/WILKINSON PT.","",34.99361,-76.74278,"NC","111018","535000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"6","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.10472,-77.01889,"NC","111020","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","NORTH OF SNOW’S CUT","",34.12056,-77.95139,"NC","111021","1901030200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"4","Lepisosteidae","Lepisosteus osseus","NORTH OF SNOW’S CUT","",34.13889,-77.95639,"NC","111021","1901030200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","100, PT LKOUT-GA BAY-THE FORKS","",35.697,-76.166,"NC","111024","214000700","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","FARNELL BAY","",34.66889,-77.36194,"NC","111025","1201020200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","56, COLER./CHOW.B./N.HOLIDAY IS.","",36.225,-76.71,"NC","111025","208000300","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",34.97222,-76.92194,"NC","111026","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","90, LITTLE ALLIGATOR CREEK (RIVER)","",35.948,-76.124,"NC","111026","214010000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","UPSTREAM DRNT/PUNGO PT","",35.54167,-76.58778,"NC","111101","528060003","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","UPSTREAM DRNT/PUNGO PT","",35.5425,-76.58972,"NC","111101","528060003","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","MORGAN BAY","",34.72056,-77.40861,"NC","111108","1201020300","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","NORTH OF SNOW’S CUT","",34.12472,-77.95139,"NC","120217","1901030200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","UPSTREAM OF MAULS PT/RAGGED PT","",35.47,-76.94056,"NC","120228","528000300","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","RR044, SWEETWATER CREEK","",35.80972,-77.03472,"NC","120302","210120000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","MOUTH TO CHERRY PT/WILKINSON PT.","",34.92667,-76.78139,"NC","120314","535000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","NORTHEAST CREEK","",34.72917,-77.36389,"NC","120314","1201030300","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"3","Lepisosteidae","Lepisosteus osseus","DRNT/PNGO PT-SNDY/OFLD","",35.49944,-76.61778,"NC","120315","528060002","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CH020, SUTTON CREEK","",35.96147,-76.8779,"NC","120315","209010401","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CH001, WADING PLACE CREEK","",35.96944,-76.88333,"NC","120316","209010400","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","RR044, SWEETWATER CREEK","",35.80972,-77.03472,"NC","120316","210120000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"14","Lepisosteidae","Lepisosteus osseus","UPSTREAM OF MAULS PT/RAGGED PT","",35.48,-77.00833,"NC","120320","528000300","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"4","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",34.99056,-76.95694,"NC","120320","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",34.99222,-76.95583,"NC","120320","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"6","Lepisosteidae","Lepisosteus osseus","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.38917,-76.79389,"NC","120321","528000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"12","Lepisosteidae","Lepisosteus osseus","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.39167,-76.79194,"NC","120321","528000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","MORGAN BAY","",34.68417,-77.39944,"NC","120321","1201020300","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CH012, CASHIE RIVER","",36.02168,-76.95036,"NC","120321","209010000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CH020, SUTTON CREEK","",35.96147,-76.8779,"NC","120321","209010401","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CR045, BROOKS CREEK","",36.32188,-76.82823,"NC","120321","208140500","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","EB013, POLLOCK CREEK (PEMBROKE CREEK)","",36.05768,-76.62659,"NC","120321","207020000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","RR033, WELCH CREEK","",35.82927,-76.78472,"NC","120321","210020000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"5","Lepisosteidae","Lepisosteus osseus","RR045, SWEETWATER CREEK","",35.83528,-77.04583,"NC","120321","210120000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",34.9425,-76.85694,"NC","120322","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",34.94611,-76.85722,"NC","120322","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CH012, CASHIE RIVER","",36.02168,-76.95036,"NC","120322","209010000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","CH020, SUTTON CREEK","",35.96147,-76.8779,"NC","120322","209010401","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","EB010, QUEEN ANNE CREEK","",36.05594,-76.60601,"NC","120322","207010000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","EB013, POLLOCK CREEK (PEMBROKE CREEK)","",36.05768,-76.62659,"NC","120322","207020000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","RR045, SWEETWATER CREEK","",35.83528,-77.04583,"NC","120322","210120000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","TOOLEY CREEK","",35.42667,-76.4125,"NC","120323","526050000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CH012, CASHIE RIVER","",36.02168,-76.95036,"NC","120323","209010000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","RR033, WELCH CREEK","",35.82927,-76.78472,"NC","120323","210020000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","RR045, SWEETWATER CREEK","",35.83528,-77.04583,"NC","120323","210120000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","RR046, GARDNERS CREEK","",35.81137,-76.93272,"NC","120323","210080100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"3","Lepisosteidae","Lepisosteus osseus","GUM PT./GARRISON PT. TO MOUTH","",35.41694,-76.69528,"NC","120327","528000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"4","Lepisosteidae","Lepisosteus osseus","MOUTH TO CHERRY PT/WILKINSON PT.","",35.00417,-76.71194,"NC","120327","535000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","RR045, SWEETWATER CREEK","",35.83528,-77.04583,"NC","120327","210120000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","RR046, GARDNERS CREEK","",35.81137,-76.93272,"NC","120327","210080100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","RR045, SWEETWATER CREEK","",35.83528,-77.04583,"NC","120328","210120000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","RR046, GARDNERS CREEK","",35.81137,-76.93272,"NC","120328","210080100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","RR045, SWEETWATER CREEK","",35.83528,-77.04583,"NC","120329","210120000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"4","Lepisosteidae","Lepisosteus osseus","SOUTH OF SNOW’S CUT","",34.04528,-77.93333,"NC","120330","1901030100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"20","Lepisosteidae","Lepisosteus osseus","NORTH OF SNOW’S CUT","",34.0675,-77.92528,"NC","120330","1901030200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CH001, WADING PLACE CREEK","",35.96944,-76.88333,"NC","120330","209010400","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"3","Lepisosteidae","Lepisosteus osseus","RR045, SWEETWATER CREEK","",35.83528,-77.04583,"NC","120330","210120000","",,,,,,,,,,,,,,,,,,,,,,
